,year,times_cited,type,id,title,journal.id,journal.title,volume,issue,researcherID
14,2011,51,article,pub.1059028868,Plastic scintillation dosimetry: comparison of three solutions for the Cerenkov challenge.,jour.1018310,Physics in Medicine and Biology,56,18,ur.013451323244.74
0,2020,3,article,pub.1130965669,Towards real-time 4D radiation dosimetry on an MRI-Linac.,jour.1018310,Physics in Medicine and Biology,65,22,ur.01175620171.15
1,2020,2,article,pub.1131742011,First experimental investigation of simultaneously tracking two independently moving targets on an MRI‐linac using real‐time MRI and MLC tracking,jour.1020133,Medical Physics,47,12,ur.01175620171.15
2,2020,13,article,pub.1129453455,High-sensitivity in vivo contrast for ultra-low field magnetic resonance imaging using superparamagnetic iron oxide nanoparticles,jour.1051517,Science Advances,6,29,ur.01175620171.15
3,2020,4,article,pub.1126759432,Tailored nanodiamonds for hyperpolarized C13 MRI,jour.1320488,Physical Review B,101,15,ur.01175620171.15
4,2019,0,preprint,pub.1121014221,Tailored nanodiamonds for hyperpolarized 13C MRI,jour.1371339,arXiv,,,ur.01175620171.15
5,2019,14,article,pub.1113378328,Phase-Encoded Hyperpolarized Nanodiamond for Magnetic Resonance Imaging,jour.1045337,Scientific Reports,9,1,ur.01175620171.15
6,2018,10,article,pub.1101290948,An Overhauser‐enhanced‐MRI platform for dynamic free radical imaging in vivo,jour.1099715,NMR in Biomedicine,31,5,ur.01175620171.15
7,2018,0,proceeding,pub.1101590286,Nanodiamond-enhanced MRI: towards multimodality imaging of nanodiamond (Conference Presentation),,,,,ur.01175620171.15
8,2017,0,preprint,pub.1118833646,Phase-Encoded Hyperpolarized Nanodiamond for Magnetic Resonance Imaging,jour.1371339,arXiv,,,ur.01175620171.15
9,2017,54,article,pub.1085058935,Nanodiamond-enhanced MRI via in situ hyperpolarization,jour.1043282,Nature Communications,8,1,ur.01175620171.15
10,2016,18,article,pub.1055876310,Hyperpolarized Nanodiamond Surfaces,jour.1081898,Journal of the American Chemical Society,139,1,ur.01175620171.15
11,2016,0,preprint,pub.1118755737,Nanodiamond-enhanced MRI,jour.1371339,arXiv,,,ur.01175620171.15
12,2016,0,preprint,pub.1118754176,Hyperpolarized Nanodiamond Surfaces,jour.1371339,arXiv,,,ur.01175620171.15
13,2015,98,article,pub.1037945730,Low-Cost High-Performance MRI,jour.1045337,Scientific Reports,5,1,ur.01175620171.15
14,2015,49,article,pub.1025382836,Hyperpolarized nanodiamond with long spin-relaxation times,jour.1043282,Nature Communications,6,1,ur.01175620171.15
15,2015,0,preprint,pub.1118669227,Hyperpolarized Nanodiamond with Long Spin Relaxation Times,jour.1371339,arXiv,,,ur.01175620171.15
16,2013,10,article,pub.1021289723,The effect of (NH4)2Sx passivation on the (311)A GaAs surface and its use in AlGaAs/GaAs heterostructure devices,jour.1031859,Journal of Physics Condensed Matter,25,32,ur.01175620171.15
17,2012,0,preprint,pub.1118508283,"The effect of (NH4)2Sx passivation on the (311)A GaAs surface and its
  use in AlGaAs/GaAs heterostructure devices",jour.1371339,arXiv,,,ur.01175620171.15
18,2012,0,proceeding,pub.1095122052,The Origin of Gate Hysteresis in p-type Si-doped AlGaAs/GaAs Heterostructures,,,,,ur.01175620171.15
19,2012,12,article,pub.1049165469,Origin of gate hysteresis in p-type Si-doped AlGaAs/GaAs heterostructures,jour.1320488,Physical Review B,86,16,ur.01175620171.15
20,2012,0,preprint,pub.1118494019,"The origin of gate hysteresis in p-type Si-doped AlGaAs/GaAs
  heterostructures",jour.1371339,arXiv,,,ur.01175620171.15
21,2010,0,proceeding,pub.1094512276,Can insulating the gates lead us to stable modulation-doped hole quantum devices?,,,1,,ur.01175620171.15
0,2021,0,proceeding,pub.1139324733,Abstract 2761: CODEX highly multiplex image mapping to CITEseq datasets reveal the spatial dynamics of the TME during the development of acquired resistant in immunotherapy treated melanoma,,,,,ur.01367245642.54
1,2021,0,article,pub.1139095757,Analysis of clinical and molecular profiles of patients with innate resistance to ANTI-PD-1 +/- ANTI-CTLA-4 immunotherapy in metastatic melanoma,jour.1011155,Pathology,53,,ur.01367245642.54
2,2021,0,article,pub.1139165620,Clinical and Molecular Heterogeneity in Patients with Innate Resistance to Anti-PD-1 +/− Anti-CTLA-4 Immunotherapy in Metastatic Melanoma Reveals Distinct Therapeutic Targets,jour.1043163,Cancers,13,13,ur.01367245642.54
3,2021,1,article,pub.1137895774,Cryopreservation of human cancers conserves tumour heterogeneity for single-cell multi-omics analysis,jour.1040124,Genome Medicine,13,1,ur.01367245642.54
4,2021,2,article,pub.1136655449,Distribution of microRNA profiles in pre-clinical and clinical forms of murine and human prion disease,jour.1300829,Communications Biology,4,1,ur.01367245642.54
5,2020,1,preprint,pub.1128274586,Cryopreservation of human cancers conserves tumour heterogeneity for single-cell multi-omics analysis,jour.1293558,bioRxiv,,,ur.01367245642.54
6,2019,2,article,pub.1122865091,Novel miR-29b target regulation patterns are revealed in two different cell lines,jour.1045337,Scientific Reports,9,1,ur.01367245642.54
7,2019,96,article,pub.1121972017,Macrophage-Derived CXCL9 and CXCL10 Are Required for Antitumor Immune Responses Following Immune Checkpoint Blockade,jour.1113735,Clinical Cancer Research,26,2,ur.01367245642.54
8,2019,15,article,pub.1121859207,Close proximity of immune and tumor cells underlies response to anti-PD-1 based therapies in metastatic melanoma patients,jour.1045773,OncoImmunology,9,1,ur.01367245642.54
9,2019,48,article,pub.1121474332,"Site‐specific response patterns, pseudoprogression, and acquired resistance in patients with melanoma treated with ipilimumab combined with anti–PD‐1 therapy",jour.1017574,Cancer,126,1,ur.01367245642.54
10,2019,1,proceeding,pub.1120221893,Abstract 975: Liver metastases (mets) induce systemic immunosuppression and immunotherapy resistance in metastatic melanoma,,,,,ur.01367245642.54
11,2019,0,proceeding,pub.1120219207,Abstract 3246: Dynamics of T-cell checkpoint receptor profiles during melanoma progression,,,,,ur.01367245642.54
12,2019,1,proceeding,pub.1117752817,Abstract 975: Liver metastases (mets) induce systemic immunosuppression and immunotherapy resistance in metastatic melanoma,,,,,ur.01367245642.54
13,2019,0,proceeding,pub.1117750182,Abstract 3246: Dynamics of T-cell checkpoint receptor profiles during melanoma progression,,,,,ur.01367245642.54
14,2019,14,article,pub.1112214685,Prevalence and cellular distribution of novel immune checkpoint targets across longitudinal specimens in treatment-naïve melanoma: implications for clinical trials,jour.1113735,Clinical Cancer Research,25,11,ur.01367245642.54
15,2019,187,article,pub.1112057355,Distinct Immune Cell Populations Define Response to Anti-PD-1 Monotherapy and Anti-PD-1/Anti-CTLA-4 Combined Therapy,jour.1030059,Cancer Cell,35,2,ur.01367245642.54
16,2019,0,article,pub.1111830426,21. Recurrent hotspot SF3B1 mutations in mucosal melanoma: Frequency and impact on survival,jour.1011155,Pathology,51,,ur.01367245642.54
17,2019,16,article,pub.1111802801,Recurrent hotspot SF3B1 mutations at codon 625 in vulvovaginal mucosal melanoma identified in a study of 27 Australian mucosal melanomas,jour.1043645,Oncotarget,10,9,ur.01367245642.54
18,2019,28,article,pub.1111323920,Distinct Molecular Profiles and Immunotherapy Treatment Outcomes of V600E and V600K BRAF-Mutant Melanoma,jour.1113735,Clinical Cancer Research,25,4,ur.01367245642.54
19,2019,7,article,pub.1111125304,The Prognostic Significance of Low-Frequency Somatic Mutations in Metastatic Cutaneous Melanoma,jour.1045696,Frontiers in Oncology,8,,ur.01367245642.54
20,2019,38,article,pub.1110706191,RAB27A promotes melanoma cell invasion and metastasis via regulation of pro‐invasive exosomes,jour.1358156,International Journal of Cancer,144,12,ur.01367245642.54
21,2018,21,article,pub.1106526236,Whole genome sequencing of melanomas in adolescent and young adults reveals distinct mutation landscapes and the potential role of germline variants in disease susceptibility,jour.1358156,International Journal of Cancer,144,5,ur.01367245642.54
22,2018,24,article,pub.1107952167,Integrated molecular and immunophenotypic analysis of NK cells in anti-PD-1 treated metastatic melanoma patients,jour.1045773,OncoImmunology,8,2,ur.01367245642.54
23,2018,0,article,pub.1105226974,PO-414 Stage IV melanoma patients with tumoural MHC class i loss only respond to anti-PD-1 therapy in the presence of high NK cell density,jour.1159613,ESMO Open,3,Suppl 2,ur.01367245642.54
24,2018,10,article,pub.1105153566,Evaluation of a Hepatitis C Virus Core Antigen Assay in Plasma and Dried Blood Spot Samples,jour.1021589,Journal of Molecular Diagnostics,20,5,ur.01367245642.54
25,2018,0,article,pub.1106716061,Transcriptomic and immunophenotypic profiles of melanoma tissue from patients (pts) treated with anti-PD-1 +/- ipilimumab to define mechanisms of response and resistance.,jour.1312191,Journal of Clinical Oncology,36,15_suppl,ur.01367245642.54
26,2018,147,article,pub.1101835532,CD103+ tumor-resident CD8+ T cells are associated with improved survival in immunotherapy naive melanoma patients and expand significantly during anti-PD1 treatment.,jour.1113735,Clinical Cancer Research,24,13,ur.01367245642.54
27,2018,0,article,pub.1101298035,Biomarkers of response and resistance to combined anti-CTLA-4 and anti-PD-1 immunotherapy in melanoma patients utilising multiplex immunofluorescence,jour.1011155,Pathology,50,,ur.01367245642.54
28,2017,3,article,pub.1106847492,"Distinct gene expression, mutational profile and clinical outcomes of V600E and V600K/R BRAF-mutant metastatic melanoma (MM).",jour.1312191,Journal of Clinical Oncology,35,15_suppl,ur.01367245642.54
29,2017,0,article,pub.1122930178,Differences in immune profiles of metastatic melanoma patients treated with anti-CTLA-4 and anti-PD-1 combined immunotherapy.,jour.1312191,Journal of Clinical Oncology,35,7_suppl,ur.01367245642.54
30,2017,27,article,pub.1058403190,Defining the purity of exosomes required for diagnostic profiling of small RNA suitable for biomarker discovery,jour.1034704,RNA Biology,14,2,ur.01367245642.54
31,2017,1,article,pub.1085394139,SAT-207 Hepatitis C virus core antigen and dried blood spots as simplified hepatitis C virus diagnostic tools,jour.1095400,Journal of Hepatology,66,1,ur.01367245642.54
32,2016,108,article,pub.1005128812,The role of extracellular vesicles in neurodegenerative diseases,jour.1312044,Biochemical and Biophysical Research Communications,483,4,ur.01367245642.54
33,2016,19,article,pub.1052225509,Antimicrobial susceptibility and clarithromycin resistance patterns of Helicobacter pylori clinical isolates in Vietnam,jour.1047556,F1000Research,5,,ur.01367245642.54
34,2016,10,article,pub.1020931940,Gene dysregulation is restored in the Parkinson’s disease MPTP neurotoxic mice model upon treatment of the therapeutic drug CuII(atsm),jour.1045337,Scientific Reports,6,1,ur.01367245642.54
35,2015,697,article,pub.1019911503,FunRich: An open access standalone functional enrichment and interaction network analysis tool,jour.1028854,Proteomics,15,15,ur.01367245642.54
36,2015,14,article,pub.1014770331,iSRAP – a one-touch research tool for rapid profiling of small RNA-seq data,jour.1048565,Journal of Extracellular Vesicles,4,1,ur.01367245642.54
37,2013,86,article,pub.1047226400,The detection of microRNA associated with Alzheimer's disease in biological fluids using next-generation sequencing technologies,jour.1045144,Frontiers in Genetics,4,,ur.01367245642.54
0,2021,0,proceeding,pub.1139326229,Abstract LB208: Obesity is associated with lower tumor oxidative phosphorylation (OXPhos) in metastatic melanoma (MM),,,,,ur.016514611447.20
1,2021,0,article,pub.1139095757,Analysis of clinical and molecular profiles of patients with innate resistance to ANTI-PD-1 +/- ANTI-CTLA-4 immunotherapy in metastatic melanoma,jour.1011155,Pathology,53,,ur.016514611447.20
2,2021,0,article,pub.1139165620,Clinical and Molecular Heterogeneity in Patients with Innate Resistance to Anti-PD-1 +/− Anti-CTLA-4 Immunotherapy in Metastatic Melanoma Reveals Distinct Therapeutic Targets,jour.1043163,Cancers,13,13,ur.016514611447.20
3,2019,96,article,pub.1121972017,Macrophage-Derived CXCL9 and CXCL10 Are Required for Antitumor Immune Responses Following Immune Checkpoint Blockade,jour.1113735,Clinical Cancer Research,26,2,ur.016514611447.20
4,2019,15,article,pub.1121859207,Close proximity of immune and tumor cells underlies response to anti-PD-1 based therapies in metastatic melanoma patients,jour.1045773,OncoImmunology,9,1,ur.016514611447.20
5,2019,11,article,pub.1110933387,"Inter‐ and intrapatient heterogeneity of indoleamine 2,3‐dioxygenase expression in primary and metastatic melanoma cells and the tumour microenvironment",jour.1086465,Histopathology,74,6,ur.016514611447.20
6,2019,187,article,pub.1112057355,Distinct Immune Cell Populations Define Response to Anti-PD-1 Monotherapy and Anti-PD-1/Anti-CTLA-4 Combined Therapy,jour.1030059,Cancer Cell,35,2,ur.016514611447.20
7,2019,0,article,pub.1111823105,"24. Analysis of indoleamine 2,3-dioxygenase expression in longitudinal primary, nodal and distant metastatic melanoma specimens",jour.1011155,Pathology,51,,ur.016514611447.20
8,2018,104,article,pub.1109784798,Circulating cytokines predict immune-related toxicity in melanoma patients receiving anti-PD-1-based immunotherapy,jour.1113735,Clinical Cancer Research,25,5,ur.016514611447.20
9,2018,24,article,pub.1107952167,Integrated molecular and immunophenotypic analysis of NK cells in anti-PD-1 treated metastatic melanoma patients,jour.1045773,OncoImmunology,8,2,ur.016514611447.20
10,2018,0,article,pub.1106716061,Transcriptomic and immunophenotypic profiles of melanoma tissue from patients (pts) treated with anti-PD-1 +/- ipilimumab to define mechanisms of response and resistance.,jour.1312191,Journal of Clinical Oncology,36,15_suppl,ur.016514611447.20
11,2018,147,article,pub.1101835532,CD103+ tumor-resident CD8+ T cells are associated with improved survival in immunotherapy naive melanoma patients and expand significantly during anti-PD1 treatment.,jour.1113735,Clinical Cancer Research,24,13,ur.016514611447.20
12,2018,0,article,pub.1101298039,The role of CD16+ NK cells and CD16+ CD56– cells in predicting response to anti-PD-1 therapy,jour.1011155,Pathology,50,,ur.016514611447.20
13,2018,0,article,pub.1101298035,Biomarkers of response and resistance to combined anti-CTLA-4 and anti-PD-1 immunotherapy in melanoma patients utilising multiplex immunofluorescence,jour.1011155,Pathology,50,,ur.016514611447.20
14,2017,140,article,pub.1092632713,Primary and Acquired Resistance to Immune Checkpoint Inhibitors in Metastatic Melanoma,jour.1113735,Clinical Cancer Research,24,6,ur.016514611447.20
15,2017,86,article,pub.1090994555,Negative immune checkpoint regulation by VISTA: a mechanism of acquired resistance to anti-PD-1 therapy in metastatic melanoma patients,jour.1098208,Modern Pathology,30,12,ur.016514611447.20
16,2017,0,article,pub.1122930178,Differences in immune profiles of metastatic melanoma patients treated with anti-CTLA-4 and anti-PD-1 combined immunotherapy.,jour.1312191,Journal of Clinical Oncology,35,7_suppl,ur.016514611447.20
0,2021,3,preprint,pub.1139078842,Epigenetic therapy suppresses endocrine-resistant breast tumour growth by re-wiring ER-mediated 3D chromatin interactions,jour.1293558,bioRxiv,,,ur.01365124445.22
1,2021,0,proceeding,pub.1135570372,Abstract PS18-17: Mdm2 inhibition synergises with endocrine therapy or cdk4/6 inhibition for the treatment of estrogen receptor-positive breast cancer,,,,,ur.01365124445.22
2,2021,23,article,pub.1134666854,The androgen receptor is a tumor suppressor in estrogen receptor–positive breast cancer,jour.1113716,Nature Medicine,27,2,ur.01365124445.22
3,2020,5,article,pub.1132012778,Differential kynurenine pathway metabolism in highly metastatic aggressive breast cancer subtypes: beyond IDO1-induced immunosuppression,jour.1022375,Breast Cancer Research,22,1,ur.01365124445.22
4,2020,6,article,pub.1130072535,MDM2 inhibition in combination with endocrine therapy and CDK4/6 inhibition for the treatment of ER-positive breast cancer,jour.1022375,Breast Cancer Research,22,1,ur.01365124445.22
5,2020,0,preprint,pub.1128448377,MDM2 Inhibition in Combination with Endocrine Therapy and CDK4/6 Inhibition for the Treatment of ER-Positive Breast Cancer,jour.1293558,bioRxiv,,,ur.01365124445.22
6,2020,1,article,pub.1127487408,OR05-06 The Androgen Receptor Is a Tumour Suppressor in Estrogen Receptor Positive Breast Cancer,jour.1284458,Journal of the Endocrine Society,4,Suppl 1,ur.01365124445.22
7,2020,5,article,pub.1124886949,Cyclin E1 and cyclin E2 in ER+ breast cancer: prospects as biomarkers and therapeutic targets,jour.1091788,Endocrine Related Cancer,27,5,ur.01365124445.22
8,2020,0,proceeding,pub.1125927965,Abstract P4-14-13: Concurrent exercise and chemotherapy in preclinical breast cancer models,,,,,ur.01365124445.22
9,2020,0,proceeding,pub.1125926953,Abstract GS2-03: The androgen receptor is a tumour suppressor in estrogen receptor positive breast cancer,,,,,ur.01365124445.22
10,2019,0,article,pub.1121345333,DNA demethylation agents as a therapeutic approach in endocrine-resistant breast cancer,jour.1100242,Oncology Abstracts,,,ur.01365124445.22
11,2019,0,article,pub.1121345327,Activation of p53 in combination with endocrine and CDK targeted therapies in ER+ breast cancer,jour.1100242,Oncology Abstracts,,,ur.01365124445.22
12,2019,0,article,pub.1121345318,Androgen receptor activation in Endocrine-Resistant ER-positive breast cancer,jour.1100242,Oncology Abstracts,,,ur.01365124445.22
13,2019,0,article,pub.1121345296,Targeting AR in endocrine-resistant breast cancer,jour.1100242,Oncology Abstracts,,,ur.01365124445.22
14,2019,0,article,pub.1121345285,S phase dysregulation occurs following resistance to CDK4/6 inhibition ER+ breast cancer,jour.1100242,Oncology Abstracts,,,ur.01365124445.22
15,2019,0,proceeding,pub.1114177658,Abstract P6-20-04: Activation of AR inhibits growth of endocrine-resistant breast cancer,,,,,ur.01365124445.22
16,2019,16,article,pub.1110726085,Non-canonical AR activity facilitates endocrine resistance in breast cancer,jour.1091788,Endocrine Related Cancer,26,2,ur.01365124445.22
17,2017,40,article,pub.1084251111,"Basal-like breast cancer: molecular profiles, clinical features and survival outcomes",jour.1039191,BMC Medical Genomics,10,1,ur.01365124445.22
18,2016,13,article,pub.1009399892,Extensive Transcriptomic and Genomic Analysis Provides New Insights about Luminal Breast Cancers,jour.1037553,PLOS ONE,11,6,ur.01365124445.22
19,2016,0,article,pub.1023344744,Life as an early career researcher: interview with Heloisa Helena Milioli,jour.1052269,Future Science OA,2,2,ur.01365124445.22
20,2016,13,article,pub.1040699850,Iteratively refining breast cancer intrinsic subtypes in the METABRIC dataset,jour.1039156,BioData Mining,9,1,ur.01365124445.22
21,2016,5,article,pub.1072395571,Comparative proteomic analysis of ductal and lobular invasive breast carcinoma,jour.1032009,Genetics and Molecular Research,15,2,ur.01365124445.22
22,2015,0,article,pub.1030181342,The IMPAKT of breast cancer research: fundamental science and applied medicine,jour.1052269,Future Science OA,1,4,ur.01365124445.22
23,2015,26,article,pub.1010788389,The Discovery of Novel Biomarkers Improves Breast Cancer Intrinsic Subtype Prediction and Reconciles the Labels in the METABRIC Data Set,jour.1037553,PLOS ONE,10,7,ur.01365124445.22
24,2015,0,article,pub.1047550601,49PMolecular classification of basal-like breast cancer subtypes based on predictive survival markers,jour.1100417,Annals of Oncology,26,suppl_3,ur.01365124445.22
25,2015,0,article,pub.1027558620,99PConsensus on breast cancer cell lines classification for an effective and efficient clinical decision-making,jour.1100417,Annals of Oncology,26,suppl_3,ur.01365124445.22
26,2015,13,article,pub.1079056150,Comparative proteomics of primary breast carcinomas and lymph node metastases outlining markers of tumor invasion.,jour.1032758,Cancer Genomics & Proteomics,12,2,ur.01365124445.22
0,2021,0,article,pub.1141139565,Yield of clinically reportable genetic variants in unselected cerebral palsy by whole genome sequencing,jour.1053748,npj Genomic Medicine,6,1,ur.0643042060.33
1,2021,0,proceeding,pub.1139325439,Abstract 582: Utility of CTNNB1 ctDNA as a biomarker for hepatoblastoma,,,,,ur.0643042060.33
2,2021,0,article,pub.1138686485,Genome sequencing in congenital cataracts improves diagnostic yield,jour.1103045,Human Mutation,42,9,ur.0643042060.33
3,2021,0,article,pub.1137567892,Assembly and characterization of the genome of chard (Beta vulgaris ssp. vulgaris var. cicla),jour.1294801,Journal of Biotechnology,333,,ur.0643042060.33
4,2021,0,article,pub.1137363100,Application of Genome Sequencing from Blood to Diagnose Mitochondrial Diseases,jour.1044605,Genes,12,4,ur.0643042060.33
5,2021,5,article,pub.1135746835,ClinSV: clinical grade structural and copy number variant detection from whole genome sequencing data,jour.1040124,Genome Medicine,13,1,ur.0643042060.33
6,2021,4,article,pub.1135386632,Diagnostic Yield of Whole Genome Sequencing After Nondiagnostic Exome Sequencing or Gene Panel in Developmental and Epileptic Encephalopathies.,jour.1018238,Neurology,96,13,ur.0643042060.33
7,2021,2,article,pub.1134494556,Genomic diagnostics in polycystic kidney disease: an assessment of real-world use of whole-genome sequencing,jour.1103410,European Journal of Human Genetics,29,5,ur.0643042060.33
8,2020,0,preprint,pub.1132715044,Desert Dingo (Canis lupus dingo) genome provides insights into their role in the Australian ecosystem,jour.1293558,bioRxiv,,,ur.0643042060.33
9,2020,1,article,pub.1132359573,"RLIM Is a Candidate Dosage-Sensitive Gene for Individuals with Varying Duplications of Xq13, Intellectual Disability, and Distinct Facial Features",jour.1017012,American Journal of Human Genetics,107,6,ur.0643042060.33
10,2020,12,article,pub.1129156191,Fatal Perinatal Mitochondrial Cardiac Failure Caused by Recurrent De Novo Duplications in the ATAD3 Locus,jour.1381487,Med,2,1,ur.0643042060.33
11,2020,1,preprint,pub.1128954856,ClinSV: Clinical grade structural and copy number variant detection from whole genome sequencing data,jour.1369542,medRxiv,,,ur.0643042060.33
12,2020,6,article,pub.1128190611,Revealing hidden genetic diagnoses in the ocular anterior segment disorders,jour.1119411,Genetics in Medicine,22,10,ur.0643042060.33
13,2020,15,article,pub.1126823312,The diagnostic utility of genome sequencing in a pediatric cohort with suspected mitochondrial disease,jour.1119411,Genetics in Medicine,22,7,ur.0643042060.33
14,2020,21,article,pub.1126047932,"Canfam_GSD: De novo chromosome-length genome assembly of the German Shepherd Dog (Canis lupus familiaris) using a combination of long reads, optical mapping, and Hi-C",jour.1047731,GigaScience,9,4,ur.0643042060.33
15,2020,14,article,pub.1124032886,The genome of Ectocarpus subulatus – A highly stress-tolerant brown alga,jour.1040091,Marine Genomics,52,,ur.0643042060.33
16,2019,20,article,pub.1122367545,Whole genome sequencing for the genetic diagnosis of heterogenous dystonia phenotypes,jour.1114563,Parkinsonism & Related Disorders,69,,ur.0643042060.33
17,2019,10,article,pub.1114762616,Genomes of the wild beets Beta patula and Beta vulgaris ssp. maritima,jour.1102338,The Plant Journal,99,6,ur.0643042060.33
18,2019,15,article,pub.1114802102,Increased Diagnostic Yield of Spastic Paraplegia with or Without Cerebellar Ataxia Through Whole-Genome Sequencing,jour.1028483,The Cerebellum,18,4,ur.0643042060.33
19,2019,3,article,pub.1113046467,De Novo Variants Disrupting the HX Repeat Motif of ATN1 Cause a Recognizable Non-Progressive Neurocognitive Syndrome,jour.1017012,American Journal of Human Genetics,104,4,ur.0643042060.33
20,2019,10,article,pub.1112437557,De Novo Variants Disrupting the HX Repeat Motif of ATN1 Cause a Recognizable Non-Progressive Neurocognitive Syndrome,jour.1017012,American Journal of Human Genetics,104,3,ur.0643042060.33
21,2018,0,article,pub.1107245417,Response to Brodehl et al.,jour.1119411,Genetics in Medicine,21,5,ur.0643042060.33
22,2018,7,article,pub.1105734914,Expanding the spectrum of PEX16 mutations and novel insights into disease mechanisms,jour.1049578,Molecular Genetics and Metabolism Reports,16,,ur.0643042060.33
23,2018,32,article,pub.1105225013,Genome sequencing as a first-line genetic test in familial dilated cardiomyopathy,jour.1119411,Genetics in Medicine,21,3,ur.0643042060.33
24,2018,92,article,pub.1105609186,Whole Genome Sequencing Improves Outcomes of Genetic Testing in Patients With Hypertrophic Cardiomyopathy,jour.1093746,Journal of the American College of Cardiology,72,4,ur.0643042060.33
25,2018,2,preprint,pub.1103655364,The genome of Ectocarpus subulatus – a highly stress-tolerant brown alga,jour.1293558,bioRxiv,,,ur.0643042060.33
26,2017,17,article,pub.1093085325,A Recurrent De Novo Nonsense Variant in ZSWIM6 Results in Severe Intellectual Disability without Frontonasal or Limb Malformations,jour.1017012,American Journal of Human Genetics,101,6,ur.0643042060.33
27,2017,31,article,pub.1085882012,Crop wild relative populations of Beta vulgaris allow direct mapping of agronomically important genes,jour.1043282,Nature Communications,8,1,ur.0643042060.33
28,2016,24,article,pub.1037326683,Defining the genetic basis of early onset hereditary spastic paraplegia using whole genome sequencing,jour.1117081,neurogenetics,17,4,ur.0643042060.33
29,2016,45,article,pub.1009816286,Whole-genome sequencing overcomes pseudogene homology to diagnose autosomal dominant polycystic kidney disease,jour.1103410,European Journal of Human Genetics,24,11,ur.0643042060.33
30,2016,112,article,pub.1036549442,Genome and transcriptome analysis of the Mesoamerican common bean and the role of gene duplications in establishing tissue and temporal specialization of genes,jour.1023439,Genome Biology,17,1,ur.0643042060.33
31,2016,21,article,pub.1040410474,"Diversification, evolution and methylation of short interspersed nuclear element families in sugar beet and related Amaranthaceae species",jour.1102338,The Plant Journal,85,2,ur.0643042060.33
32,2015,136,article,pub.1022002090,Molecular signatures of plastic phenotypes in two eusocial insect species with simple societies,jour.1082971,Proceedings of the National Academy of Sciences of the United States of America,112,45,ur.0643042060.33
33,2015,95,article,pub.1006063629,Exploiting single-molecule transcript sequencing for eukaryotic gene prediction,jour.1023439,Genome Biology,16,1,ur.0643042060.33
34,2014,8,article,pub.1021275132,Identification of ALK Gene Alterations in Urothelial Carcinoma,jour.1037553,PLOS ONE,9,8,ur.0643042060.33
35,2014,27,article,pub.1040273813,Profiling of extensively diversified plant LINEs reveals distinct plant‐specific subclades,jour.1102338,The Plant Journal,79,3,ur.0643042060.33
36,2014,7,article,pub.1050899410,Cytosine Methylation of an Ancient Satellite Family in the Wild Beet Beta procumbens,jour.1030770,Cytogenetic and Genome Research,143,1-3,ur.0643042060.33
37,2014,14,article,pub.1007169819,The CHH motif in sugar beet satellite DNA: a modulator for cytosine methylation,jour.1102338,The Plant Journal,78,6,ur.0643042060.33
38,2014,14,article,pub.1019324036,Differential Expression Patterns of Non-Symbiotic Hemoglobins in Sugar Beet (Beta vulgaris ssp. vulgaris),jour.1111857,Plant and Cell Physiology,55,4,ur.0643042060.33
39,2013,343,article,pub.1051944192,The genome of the recently domesticated crop plant sugar beet (Beta vulgaris),jour.1018957,Nature,505,7484,ur.0643042060.33
40,2013,242,article,pub.1012901976,Architecture and evolution of a minute plant genome,jour.1018957,Nature,498,7452,ur.0643042060.33
41,2013,29,article,pub.1029184736,Highly diverse chromoviruses of Beta vulgaris are classified by chromodomains and chromosomal integration,jour.1042561,Mobile DNA,4,1,ur.0643042060.33
42,2012,19,article,pub.1040834995,Evolutionary reshuffling in the Errantivirus lineage Elbe within the Beta vulgaris genome,jour.1102338,The Plant Journal,72,4,ur.0643042060.33
43,2012,7,article,pub.1052093524,Erratum: Corrigendum: Identification of a mutation in the extracellular domain of the Epidermal Growth Factor Receptor conferring cetuximab resistance in colorectal cancer,jour.1113716,Nature Medicine,18,9,ur.0643042060.33
44,2012,349,article,pub.1007295122,Identification of a mutation in the extracellular domain of the Epidermal Growth Factor Receptor conferring cetuximab resistance in colorectal cancer,jour.1113716,Nature Medicine,18,2,ur.0643042060.33
45,2012,11,article,pub.1033962479,Survey of sugar beet (Beta vulgaris L.) hAT transposons and MITE-like hATpin derivatives,jour.1101246,Plant Molecular Biology,78,4-5,ur.0643042060.33
46,2011,436,article,pub.1027516867,Evaluation of genomic high-throughput sequencing data generated on Illumina HiSeq and Genome Analyzer systems,jour.1023439,Genome Biology,12,11,ur.0643042060.33
47,2011,29,article,pub.1025994537,p53 Gene Repair with Zinc Finger Nucleases Optimised by Yeast 1-Hybrid and Validated by Solexa Sequencing,jour.1037553,PLOS ONE,6,6,ur.0643042060.33
48,2011,27,article,pub.1040965393,Epigenetic profiling of heterochromatic satellite DNA,jour.1312277,Chromosoma,120,4,ur.0643042060.33
0,2019,6,article,pub.1113383081,"The metastasis suppressor, NDRG1, differentially modulates the endoplasmic reticulum stress response",jour.1137270,Biochimica et Biophysica Acta (BBA) - Molecular Basis of Disease,1865,9,ur.0725424627.42
1,2019,73,article,pub.1113377924,Clinical development of targeted and immune based anti-cancer therapies,jour.1094159,Journal of Experimental & Clinical Cancer Research,38,1,ur.0725424627.42
2,2019,10,article,pub.1090396175,Exploiting Cancer Metal Metabolism using Anti-Cancer Metal- Binding Agents.,jour.1112790,Current Medicinal Chemistry,26,2,ur.0725424627.42
